FILE INFORMATION:

   Simulation name: ExIF2a
   Simulation type: Experimental
   Domain:  
   dt: 0.125
   wind_beta: 0.5
   depth: 250
   dz: 10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10
   strt_mon: 6
   strt_day: 1
   days: 180
   dt_save: 60
   lat: 50
   rkz_surf: 0.0001
   diagnostics: 1
   biol: 0
   wind_scale: 1
   o2_sat_start: 1
   sat_start: 1
   dn2ar_deep: 0
   param: l13

DATA:

time [ ],mld_t [ ],deep_t [ ],mld_s [ ],deep_s [ ],deep_dens [ ],u10 [ ],ice [ ],slp [ ],do2ar [ ],do2n2 [ ],mld [ ],mld_o2sat [ ],mld_arsat [ ],mld_n2sat [ ],ceq_o2 [ ],ceq_ar [ ],ceq_n2 [ ],o2_deep [ ],ar_deep [ ],n2_deep [ ],o2_fd [ ],o2_fc [ ],o2_fp [ ],o2_fk [ ],o2_fw [ ],o2_fN [ ],o2_fe [ ],ar_fd [ ],ar_fc [ ],ar_fp [ ],ar_fk [ ],ar_fw [ ],ar_fe [ ],n2_fd [ ],n2_fc [ ],n2_fp [ ],n2_fk [ ],n2_fw [ ],n2_fe [ ],o2_deq [ ],ar_deq [ ],n2_deq [ ],upw [ ],kz [ ],dn2ar_deep [ ],n2fix [ ],n2pr [ ],n2pr_noMix [ ]
25.875,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,-0.004,-0.027,26.000,100.060,100.064,100.087,286.833,14.059,523.752,301.679,14.780,548.363,-0.012,0.005,0.009,0.000,-0.000,0.000,0.000,-0.001,0.000,0.001,0.000,-0.000,0.000,-0.027,0.019,0.015,0.000,-0.000,0.000,0.001,0.001,0.001,-0.000,0.000,0.000,0.000,NaN,NaN
26.000,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,-0.004,-0.027,26.000,100.060,100.064,100.087,286.833,14.059,523.752,301.679,14.780,548.363,-0.012,0.005,0.009,0.000,-0.000,0.000,0.000,-0.001,0.000,0.001,0.000,-0.000,0.000,-0.027,0.019,0.015,0.000,-0.000,0.000,0.001,0.001,0.001,-0.000,0.000,0.000,0.000,NaN,NaN
26.125,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,-0.004,-0.027,26.000,100.060,100.064,100.087,286.833,14.059,523.752,301.679,14.780,548.363,-0.012,0.005,0.009,0.000,-0.000,0.000,0.000,-0.001,0.000,0.001,0.000,-0.000,0.000,-0.027,0.019,0.015,0.000,-0.000,0.000,0.001,0.001,0.001,-0.000,0.000,0.000,0.000,NaN,NaN
26.250,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,-0.004,-0.027,26.000,100.060,100.064,100.087,286.833,14.059,523.752,301.679,14.780,548.363,-0.012,0.005,0.009,0.000,-0.000,0.000,0.000,-0.001,0.000,0.001,0.000,-0.000,0.000,-0.027,0.019,0.015,0.000,-0.000,0.000,0.001,0.001,0.001,-0.000,0.000,0.000,0.000,NaN,NaN
26.375,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,-0.004,-0.027,26.000,100.060,100.064,100.087,286.833,14.059,523.752,301.679,14.780,548.363,-0.012,0.005,0.009,0.000,-0.000,0.000,0.000,-0.001,0.000,0.001,0.000,-0.000,0.000,-0.027,0.019,0.015,0.000,-0.000,0.000,0.001,0.001,0.001,-0.000,0.000,0.000,0.000,NaN,NaN
26.500,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,-0.004,-0.027,26.000,100.060,100.064,100.088,286.833,14.059,523.752,301.679,14.780,548.363,-0.012,0.005,0.009,0.000,-0.000,0.000,0.000,-0.001,0.000,0.001,0.000,-0.000,0.000,-0.027,0.019,0.015,0.000,-0.000,0.000,0.001,0.001,0.001,-0.000,0.000,0.000,0.000,NaN,NaN
26.625,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,-0.004,-0.027,26.000,100.060,100.065,100.088,286.833,14.059,523.752,301.679,14.780,548.363,-0.012,0.005,0.009,0.000,-0.000,0.000,0.000,-0.001,0.000,0.001,0.000,-0.000,0.000,-0.027,0.019,0.015,0.000,-0.000,0.000,0.001,0.001,0.001,-0.000,0.000,0.000,0.000,NaN,NaN
26.750,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,-0.004,-0.027,26.000,100.061,100.065,100.088,286.833,14.059,523.752,301.679,14.780,548.363,-0.012,0.005,0.009,0.000,-0.000,0.000,0.000,-0.001,0.000,0.001,0.000,-0.000,0.000,-0.027,0.019,0.015,0.000,-0.000,0.000,0.001,0.001,0.001,-0.000,0.000,0.000,0.000,NaN,NaN
26.875,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,-0.004,-0.027,26.000,100.061,100.065,100.088,286.833,14.059,523.752,301.679,14.780,548.363,-0.012,0.005,0.009,0.000,-0.000,0.000,0.000,-0.001,0.000,0.001,0.000,-0.000,0.000,-0.027,0.019,0.015,0.000,-0.000,0.000,0.001,0.001,0.001,-0.000,0.000,0.000,0.000,NaN,NaN
27.000,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,-0.004,-0.027,26.000,100.061,100.065,100.088,286.833,14.059,523.752,301.679,14.780,548.363,-0.012,0.005,0.009,0.000,-0.000,0.000,0.000,-0.001,0.000,0.001,0.000,-0.000,0.000,-0.027,0.019,0.015,0.000,-0.000,0.000,0.001,0.001,0.001,-0.000,0.000,0.000,0.000,NaN,NaN
27.125,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,-0.004,-0.027,26.000,100.061,100.065,100.088,286.833,14.059,523.752,301.679,14.780,548.363,-0.012,0.005,0.009,0.000,-0.000,0.000,0.000,-0.001,0.000,0.001,0.000,-0.000,0.000,-0.027,0.019,0.015,0.000,-0.000,0.000,0.001,0.001,0.001,-0.000,0.000,0.000,0.000,NaN,NaN
27.250,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,-0.004,-0.028,26.000,100.061,100.065,100.089,286.833,14.059,523.752,301.679,14.780,548.363,-0.012,0.005,0.009,0.000,-0.000,0.000,0.000,-0.001,0.000,0.001,0.000,-0.000,0.000,-0.027,0.019,0.015,0.000,-0.000,0.000,0.001,0.001,0.001,-0.000,0.000,0.000,0.000,NaN,NaN
27.375,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,-0.004,-0.028,26.000,100.061,100.065,100.089,286.833,14.059,523.752,301.679,14.780,548.363,-0.012,0.005,0.009,0.000,-0.000,0.000,0.000,-0.001,0.000,0.001,0.000,-0.000,0.000,-0.027,0.019,0.015,0.000,-0.000,0.000,0.001,0.001,0.001,-0.000,0.000,0.000,0.000,NaN,NaN
27.500,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,-0.004,-0.028,26.000,100.061,100.065,100.089,286.833,14.059,523.752,301.679,14.780,548.363,-0.012,0.005,0.009,0.000,-0.000,0.000,0.000,-0.001,0.000,0.001,0.000,-0.000,0.000,-0.027,0.019,0.015,0.000,-0.000,0.000,0.001,0.001,0.001,-0.000,0.000,0.000,0.000,NaN,NaN
27.625,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,-0.004,-0.028,26.000,100.061,100.065,100.089,286.833,14.059,523.752,301.679,14.780,548.363,-0.012,0.005,0.009,0.000,-0.000,0.000,0.000,-0.001,0.000,0.001,0.000,-0.000,0.000,-0.027,0.019,0.015,0.000,-0.000,0.000,0.001,0.001,0.001,-0.000,0.000,0.000,0.000,NaN,NaN
27.750,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,-0.004,-0.028,26.000,100.061,100.065,100.089,286.833,14.059,523.752,301.679,14.780,548.363,-0.012,0.005,0.009,0.000,-0.000,0.000,0.000,-0.001,0.000,0.001,0.000,-0.000,0.000,-0.027,0.019,0.015,0.000,-0.000,0.000,0.001,0.001,0.001,-0.000,0.000,0.000,0.000,NaN,NaN
27.875,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,-0.004,-0.028,26.000,100.061,100.066,100.089,286.833,14.059,523.752,301.679,14.780,548.363,-0.012,0.005,0.009,0.000,-0.000,0.000,0.000,-0.001,0.000,0.001,0.000,-0.000,0.000,-0.027,0.019,0.015,0.000,-0.000,0.000,0.001,0.001,0.001,-0.000,0.000,0.000,0.000,NaN,NaN
28.000,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,-0.004,-0.028,26.000,100.062,100.066,100.089,286.833,14.059,523.752,301.679,14.780,548.363,-0.012,0.005,0.009,0.000,-0.000,0.000,0.000,-0.001,0.000,0.001,0.000,-0.000,0.000,-0.027,0.019,0.015,0.000,-0.000,0.000,0.001,0.001,0.001,-0.000,0.000,0.000,0.000,NaN,NaN
28.125,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,-0.004,-0.028,26.000,100.062,100.066,100.090,286.833,14.059,523.752,301.679,14.780,548.363,-0.012,0.005,0.009,0.000,-0.000,0.000,0.000,-0.001,0.000,0.001,0.000,-0.000,0.000,-0.028,0.019,0.015,0.000,-0.000,0.000,0.001,0.001,0.001,-0.000,0.000,0.000,0.000,NaN,NaN
28.250,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,-0.004,-0.028,26.000,100.062,100.066,100.090,286.833,14.059,523.752,301.679,14.780,548.363,-0.012,0.005,0.009,0.000,-0.000,0.000,0.000,-0.001,0.000,0.001,0.000,-0.000,0.000,-0.028,0.019,0.015,0.000,-0.000,0.000,0.001,0.001,0.001,-0.000,0.000,0.000,0.000,NaN,NaN
28.375,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,-0.004,-0.028,26.000,100.062,100.066,100.090,286.833,14.059,523.752,301.679,14.780,548.363,-0.012,0.005,0.009,0.000,-0.000,0.000,0.000,-0.001,0.000,0.001,0.000,-0.000,0.000,-0.028,0.019,0.015,0.000,-0.000,0.000,0.001,0.001,0.001,-0.000,0.000,0.000,0.000,NaN,NaN
28.500,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,-0.004,-0.028,26.000,100.062,100.066,100.090,286.833,14.059,523.752,301.679,14.780,548.363,-0.012,0.005,0.009,0.000,-0.000,0.000,0.000,-0.001,0.000,0.001,0.000,-0.000,0.000,-0.028,0.019,0.015,0.000,-0.000,0.000,0.001,0.001,0.001,-0.000,0.000,0.000,0.000,NaN,NaN
28.625,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,-0.004,-0.028,26.000,100.062,100.066,100.090,286.833,14.059,523.752,301.679,14.780,548.363,-0.012,0.005,0.009,0.000,-0.000,0.000,0.000,-0.001,0.000,0.001,0.000,-0.000,0.000,-0.028,0.019,0.015,0.000,-0.000,0.000,0.001,0.001,0.001,-0.000,0.000,0.000,0.000,NaN,NaN
28.750,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,-0.004,-0.028,26.000,100.062,100.066,100.090,286.833,14.059,523.752,301.679,14.780,548.363,-0.012,0.005,0.009,0.000,-0.000,0.000,0.000,-0.001,0.000,0.001,0.000,-0.000,0.000,-0.028,0.019,0.015,0.000,-0.000,0.000,0.001,0.001,0.001,-0.000,0.000,0.000,0.000,NaN,NaN
28.875,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,-0.004,-0.028,26.000,100.062,100.066,100.090,286.833,14.059,523.752,301.679,14.780,548.363,-0.012,0.005,0.009,0.000,-0.000,0.000,0.000,-0.001,0.000,0.001,0.000,-0.000,0.000,-0.028,0.019,0.015,0.000,-0.000,0.000,0.001,0.001,0.001,-0.000,0.000,0.000,0.000,NaN,NaN
29.000,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,-0.004,-0.028,26.000,100.062,100.066,100.091,286.833,14.059,523.752,301.679,14.780,548.363,-0.012,0.005,0.009,0.000,-0.000,0.000,0.000,-0.001,0.000,0.001,0.000,-0.000,0.000,-0.028,0.019,0.015,0.000,-0.000,0.000,0.001,0.001,0.001,-0.000,0.000,0.000,0.000,NaN,NaN
29.125,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,-0.004,-0.028,26.000,100.062,100.066,100.091,286.833,14.059,523.752,301.679,14.780,548.363,-0.012,0.005,0.009,0.000,-0.000,0.000,0.000,-0.001,0.000,0.001,0.000,-0.000,0.000,-0.028,0.019,0.015,0.000,-0.000,0.000,0.001,0.001,0.001,-0.000,0.000,0.000,0.000,NaN,NaN
29.250,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,-0.004,-0.028,26.000,100.062,100.066,100.091,286.833,14.059,523.752,301.679,14.780,548.363,-0.012,0.005,0.009,0.000,-0.000,0.000,0.000,-0.001,0.000,0.001,0.000,-0.000,0.000,-0.028,0.019,0.015,0.000,-0.000,0.000,0.001,0.001,0.001,-0.000,0.000,0.000,0.000,NaN,NaN
29.375,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,-0.004,-0.028,26.000,100.063,100.066,100.091,286.833,14.059,523.752,301.679,14.780,548.363,-0.012,0.005,0.009,0.000,-0.000,0.000,0.000,-0.001,0.000,0.001,0.000,-0.000,0.000,-0.028,0.019,0.015,0.000,-0.000,0.000,0.001,0.001,0.001,-0.000,0.000,0.000,0.000,NaN,NaN
29.500,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,-0.004,-0.028,26.000,100.063,100.067,100.091,286.833,14.059,523.752,301.679,14.780,548.363,-0.012,0.005,0.009,0.000,-0.000,0.000,0.000,-0.001,0.000,0.001,0.000,-0.000,0.000,-0.028,0.019,0.015,0.000,-0.000,0.000,0.001,0.001,0.001,-0.000,0.000,0.000,0.000,NaN,NaN
29.625,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,-0.004,-0.029,26.000,100.063,100.067,100.091,286.833,14.059,523.752,301.679,14.780,548.363,-0.012,0.005,0.009,0.000,-0.000,0.000,0.000,-0.001,0.000,0.001,0.000,-0.000,0.000,-0.028,0.019,0.015,0.000,-0.000,0.000,0.001,0.001,0.001,-0.000,0.000,0.000,0.000,NaN,NaN
29.750,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,-0.004,-0.029,26.000,100.063,100.067,100.091,286.833,14.059,523.752,301.679,14.780,548.363,-0.012,0.005,0.009,0.000,-0.000,0.000,0.000,-0.001,0.000,0.001,0.000,-0.000,0.000,-0.028,0.019,0.015,0.000,-0.000,0.000,0.001,0.001,0.001,-0.000,0.000,0.000,0.000,NaN,NaN
29.875,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,-0.004,-0.029,26.000,100.063,100.067,100.092,286.833,14.059,523.752,301.679,14.780,548.363,-0.012,0.005,0.009,0.000,-0.000,0.000,0.000,-0.001,0.000,0.001,0.000,-0.000,0.000,-0.028,0.019,0.015,0.000,-0.000,0.000,0.001,0.001,0.001,-0.000,0.000,0.000,0.000,NaN,NaN
30.000,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,-0.004,-0.029,26.000,100.063,100.067,100.092,286.833,14.059,523.752,301.679,14.780,548.363,-0.012,0.005,0.009,0.000,-0.000,0.000,0.000,-0.001,0.000,0.001,0.000,-0.000,0.000,-0.028,0.019,0.015,0.000,-0.000,0.000,0.001,0.001,0.001,-0.000,0.000,0.000,0.000,NaN,NaN
30.125,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,-0.004,-0.029,26.000,100.063,100.067,100.092,286.833,14.059,523.752,301.679,14.780,548.363,-0.012,0.005,0.009,0.000,-0.000,0.000,0.000,-0.001,0.000,0.001,0.000,-0.000,0.000,-0.028,0.019,0.015,0.000,-0.000,0.000,0.001,0.001,0.001,-0.000,0.000,0.000,0.000,NaN,NaN
30.250,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,-0.004,-0.029,26.000,100.063,100.067,100.092,286.833,14.059,523.752,301.679,14.780,548.363,-0.012,0.005,0.009,0.000,-0.000,0.000,0.000,-0.001,0.000,0.001,0.000,-0.000,0.000,-0.028,0.019,0.015,0.000,-0.000,0.000,0.001,0.001,0.001,-0.000,0.000,0.000,0.000,NaN,NaN
30.375,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,-0.004,-0.029,26.000,100.063,100.067,100.092,286.833,14.059,523.752,301.679,14.780,548.363,-0.012,0.005,0.009,0.000,-0.000,0.000,0.000,-0.001,0.000,0.001,0.000,-0.000,0.000,-0.028,0.019,0.015,0.000,-0.000,0.000,0.001,0.001,0.001,-0.000,0.000,0.000,0.000,NaN,NaN
30.500,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,-0.004,-0.029,26.000,100.063,100.067,100.092,286.833,14.059,523.752,301.679,14.780,548.363,-0.012,0.005,0.009,0.000,-0.000,0.000,0.000,-0.001,0.000,0.001,0.000,-0.000,0.000,-0.028,0.019,0.015,0.000,-0.000,0.000,0.001,0.001,0.001,-0.000,0.000,0.000,0.000,NaN,NaN
30.625,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,-0.004,-0.029,26.000,100.063,100.067,100.092,286.833,14.059,523.752,301.679,14.780,548.363,-0.012,0.005,0.009,0.000,-0.000,0.000,0.000,-0.001,0.000,0.001,0.000,-0.000,0.000,-0.028,0.019,0.015,0.000,-0.000,0.000,0.001,0.001,0.001,-0.000,0.000,0.000,0.000,NaN,NaN
30.750,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,-0.004,-0.029,26.000,100.063,100.067,100.092,286.833,14.059,523.752,301.679,14.780,548.363,-0.012,0.005,0.009,0.000,-0.000,0.000,0.000,-0.001,0.000,0.001,0.000,-0.000,0.000,-0.028,0.019,0.015,0.000,-0.000,0.000,0.001,0.001,0.001,-0.000,0.000,0.000,0.000,NaN,NaN
30.875,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,-0.004,-0.029,26.000,100.063,100.067,100.093,286.833,14.059,523.752,301.679,14.780,548.363,-0.012,0.005,0.009,0.000,-0.000,0.000,0.000,-0.001,0.000,0.001,0.000,-0.000,0.000,-0.028,0.019,0.015,0.000,-0.000,0.000,0.001,0.001,0.001,-0.000,0.000,0.000,0.000,NaN,NaN
31.000,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,-0.004,-0.029,26.000,100.064,100.067,100.093,286.833,14.059,523.752,301.679,14.780,548.363,-0.012,0.005,0.009,0.000,-0.000,0.000,0.000,-0.001,0.000,0.001,0.000,-0.000,0.000,-0.028,0.019,0.015,0.000,-0.000,0.000,0.001,0.001,0.001,-0.000,0.000,0.000,0.000,NaN,NaN
31.125,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,-0.004,-0.029,26.000,100.064,100.068,100.093,286.833,14.059,523.752,301.679,14.780,548.363,-0.012,0.005,0.009,0.000,-0.000,0.000,0.000,-0.001,0.000,0.001,0.000,-0.000,0.000,-0.028,0.019,0.015,0.000,-0.000,0.000,0.001,0.001,0.001,-0.000,0.000,0.000,0.000,NaN,NaN
31.250,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,-0.004,-0.029,26.000,100.064,100.068,100.093,286.833,14.059,523.752,301.679,14.780,548.363,-0.013,0.005,0.009,0.000,-0.000,0.000,0.000,-0.001,0.000,0.001,0.000,-0.000,0.000,-0.029,0.019,0.015,0.000,-0.000,0.000,0.001,0.001,0.001,-0.000,0.000,0.000,0.000,NaN,NaN
31.375,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,-0.004,-0.029,26.000,100.064,100.068,100.093,286.833,14.059,523.752,301.679,14.780,548.363,-0.013,0.005,0.009,0.000,-0.000,0.000,0.000,-0.001,0.000,0.001,0.000,-0.000,0.000,-0.029,0.019,0.015,0.000,-0.000,0.000,0.001,0.001,0.001,-0.000,0.000,0.000,0.000,NaN,NaN
31.500,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,-0.004,-0.029,26.000,100.064,100.068,100.093,286.833,14.059,523.752,301.679,14.780,548.363,-0.013,0.005,0.009,0.000,-0.000,0.000,0.000,-0.001,0.000,0.001,0.000,-0.000,0.000,-0.029,0.019,0.015,0.000,-0.000,0.000,0.001,0.001,0.001,-0.000,0.000,0.000,0.000,NaN,NaN
31.625,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,-0.004,-0.029,26.000,100.064,100.068,100.093,286.833,14.059,523.752,301.679,14.780,548.363,-0.013,0.005,0.009,0.000,-0.000,0.000,0.000,-0.001,0.000,0.001,0.000,-0.000,0.000,-0.029,0.019,0.015,0.000,-0.000,0.000,0.001,0.001,0.001,-0.000,0.000,0.000,0.000,NaN,NaN
31.750,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,-0.004,-0.029,26.000,100.064,100.068,100.093,286.833,14.059,523.752,301.679,14.780,548.363,-0.013,0.005,0.009,0.000,-0.000,0.000,0.000,-0.001,0.000,0.001,0.000,-0.000,0.000,-0.029,0.019,0.015,0.000,-0.000,0.000,0.001,0.001,0.001,-0.000,0.000,0.000,0.000,NaN,NaN
31.875,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,-0.004,-0.029,26.000,100.064,100.068,100.093,286.833,14.059,523.752,301.679,14.780,548.363,-0.013,0.005,0.009,0.000,-0.000,0.000,0.000,-0.001,0.000,0.001,0.000,-0.000,0.000,-0.029,0.019,0.015,0.000,-0.000,0.000,0.001,0.001,0.001,-0.000,0.000,0.000,0.000,NaN,NaN
32.000,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,-0.004,-0.029,26.000,100.064,100.068,100.094,286.833,14.059,523.752,301.679,14.780,548.363,-0.013,0.005,0.009,0.000,-0.000,0.000,0.000,-0.001,0.000,0.001,0.000,-0.000,0.000,-0.029,0.019,0.015,0.000,-0.000,0.000,0.001,0.001,0.001,-0.000,0.000,0.000,0.000,NaN,NaN
