FILE INFORMATION:

   Simulation name: ExIF1b
   Simulation type: Experimental
   Domain:  
   dt: 0.125
   wind_beta: 0.5
   depth: 250
   dz: 10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10
   strt_mon: 6
   strt_day: 1
   days: 180
   dt_save: 60
   lat: 50
   rkz_surf: 1e-05
   diagnostics: 1
   biol: 0
   wind_scale: 1
   o2_sat_start: 1
   sat_start: 1
   dn2ar_deep: 0.015
   param: l13

DATA:

time [ ],mld_t [ ],deep_t [ ],mld_s [ ],deep_s [ ],deep_dens [ ],u10 [ ],ice [ ],slp [ ],do2ar [ ],do2n2 [ ],mld [ ],mld_o2sat [ ],mld_arsat [ ],mld_n2sat [ ],ceq_o2 [ ],ceq_ar [ ],ceq_n2 [ ],o2_deep [ ],ar_deep [ ],n2_deep [ ],o2_fd [ ],o2_fc [ ],o2_fp [ ],o2_fk [ ],o2_fw [ ],o2_fN [ ],o2_fe [ ],ar_fd [ ],ar_fc [ ],ar_fp [ ],ar_fk [ ],ar_fw [ ],ar_fe [ ],n2_fd [ ],n2_fc [ ],n2_fp [ ],n2_fk [ ],n2_fw [ ],n2_fe [ ],o2_deq [ ],ar_deq [ ],n2_deq [ ],upw [ ],kz [ ],dn2ar_deep [ ],n2fix [ ],n2pr [ ],n2pr_noMix [ ]
31.750,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,0.006,-0.061,26.000,100.182,100.177,100.243,286.833,14.059,523.752,301.679,14.780,556.588,-0.033,0.005,0.007,0.048,-0.022,0.000,0.000,-0.002,0.000,0.000,0.002,-0.001,0.000,-0.074,0.019,0.011,0.105,-0.049,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
31.875,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,0.006,-0.061,26.000,100.182,100.177,100.244,286.833,14.059,523.752,301.679,14.780,556.588,-0.033,0.005,0.007,0.048,-0.022,0.000,0.000,-0.002,0.000,0.000,0.002,-0.001,0.000,-0.074,0.019,0.011,0.105,-0.049,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
32.000,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,0.006,-0.061,26.000,100.183,100.177,100.244,286.833,14.059,523.752,301.679,14.780,556.588,-0.033,0.005,0.007,0.048,-0.022,0.000,0.000,-0.002,0.000,0.000,0.002,-0.001,0.000,-0.074,0.019,0.011,0.105,-0.049,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
32.125,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,0.006,-0.061,26.000,100.183,100.177,100.244,286.833,14.059,523.752,301.679,14.780,556.588,-0.034,0.005,0.007,0.048,-0.022,0.000,0.000,-0.002,0.000,0.000,0.002,-0.001,0.000,-0.074,0.019,0.011,0.105,-0.049,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
32.250,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,0.006,-0.062,26.000,100.183,100.177,100.245,286.833,14.059,523.752,301.679,14.780,556.588,-0.034,0.005,0.007,0.048,-0.022,0.000,0.000,-0.002,0.000,0.000,0.002,-0.001,0.000,-0.074,0.019,0.011,0.105,-0.049,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
32.375,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,0.006,-0.062,26.000,100.183,100.177,100.245,286.833,14.059,523.752,301.679,14.780,556.588,-0.034,0.005,0.007,0.048,-0.022,0.000,0.000,-0.002,0.000,0.000,0.002,-0.001,0.000,-0.074,0.019,0.011,0.105,-0.049,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
32.500,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,0.006,-0.062,26.000,100.183,100.177,100.245,286.833,14.059,523.752,301.679,14.780,556.588,-0.034,0.005,0.007,0.048,-0.022,0.000,0.000,-0.002,0.000,0.000,0.002,-0.001,0.000,-0.074,0.019,0.011,0.105,-0.049,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
32.625,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,0.006,-0.062,26.000,100.184,100.178,100.245,286.833,14.059,523.752,301.679,14.780,556.588,-0.034,0.005,0.007,0.048,-0.022,0.000,0.000,-0.002,0.000,0.000,0.002,-0.001,0.000,-0.074,0.019,0.011,0.105,-0.049,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
32.750,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,0.006,-0.062,26.000,100.184,100.178,100.246,286.833,14.059,523.752,301.679,14.780,556.588,-0.034,0.005,0.007,0.048,-0.022,0.000,0.000,-0.002,0.000,0.000,0.002,-0.001,0.000,-0.074,0.019,0.011,0.105,-0.049,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
32.875,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,0.006,-0.062,26.000,100.184,100.178,100.246,286.833,14.059,523.752,301.679,14.780,556.588,-0.034,0.005,0.007,0.048,-0.022,0.000,0.000,-0.002,0.000,0.000,0.002,-0.001,0.000,-0.075,0.019,0.011,0.105,-0.049,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
33.000,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,0.006,-0.062,26.000,100.184,100.178,100.246,286.833,14.059,523.752,301.679,14.780,556.588,-0.034,0.005,0.007,0.048,-0.022,0.000,0.000,-0.002,0.000,0.000,0.002,-0.001,0.000,-0.075,0.019,0.011,0.105,-0.049,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
33.125,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,0.006,-0.062,26.000,100.184,100.178,100.247,286.833,14.059,523.752,301.679,14.780,556.588,-0.034,0.005,0.007,0.048,-0.022,0.000,0.000,-0.002,0.000,0.000,0.002,-0.001,0.000,-0.075,0.019,0.011,0.105,-0.049,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
33.250,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,0.006,-0.062,26.000,100.184,100.178,100.247,286.833,14.059,523.752,301.679,14.780,556.588,-0.034,0.005,0.007,0.048,-0.022,0.000,0.000,-0.002,0.000,0.000,0.002,-0.001,0.000,-0.075,0.019,0.011,0.105,-0.049,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
33.375,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,0.006,-0.062,26.000,100.185,100.179,100.247,286.833,14.059,523.752,301.679,14.780,556.588,-0.034,0.005,0.007,0.048,-0.022,0.000,0.000,-0.002,0.000,0.000,0.002,-0.001,0.000,-0.075,0.019,0.011,0.105,-0.049,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
33.500,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,0.006,-0.062,26.000,100.185,100.179,100.247,286.833,14.059,523.752,301.679,14.780,556.588,-0.034,0.005,0.007,0.048,-0.022,0.000,0.000,-0.002,0.000,0.000,0.002,-0.001,0.000,-0.075,0.019,0.011,0.105,-0.049,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
33.625,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,0.006,-0.062,26.000,100.185,100.179,100.248,286.833,14.059,523.752,301.679,14.780,556.588,-0.034,0.005,0.007,0.048,-0.022,0.000,0.000,-0.002,0.000,0.000,0.002,-0.001,0.000,-0.075,0.019,0.011,0.105,-0.049,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
33.750,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,0.006,-0.063,26.000,100.185,100.179,100.248,286.833,14.059,523.752,301.679,14.780,556.588,-0.034,0.005,0.007,0.048,-0.022,0.000,0.000,-0.002,0.000,0.000,0.002,-0.001,0.000,-0.075,0.019,0.011,0.105,-0.049,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
33.875,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,0.006,-0.063,26.000,100.185,100.179,100.248,286.833,14.059,523.752,301.679,14.780,556.588,-0.034,0.005,0.007,0.048,-0.022,0.000,0.000,-0.002,0.000,0.000,0.002,-0.001,0.000,-0.075,0.019,0.011,0.105,-0.049,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
34.000,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,0.006,-0.063,26.000,100.185,100.179,100.248,286.833,14.059,523.752,301.679,14.780,556.588,-0.034,0.005,0.007,0.048,-0.022,0.000,0.000,-0.002,0.000,0.000,0.002,-0.001,0.000,-0.075,0.019,0.011,0.105,-0.049,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
34.125,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,0.006,-0.063,26.000,100.186,100.179,100.249,286.833,14.059,523.752,301.679,14.780,556.588,-0.034,0.005,0.007,0.048,-0.022,0.000,0.000,-0.002,0.000,0.000,0.002,-0.001,0.000,-0.075,0.019,0.011,0.105,-0.049,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
34.250,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,0.006,-0.063,26.000,100.186,100.180,100.249,286.833,14.059,523.752,301.679,14.780,556.588,-0.034,0.005,0.007,0.048,-0.022,0.000,0.000,-0.002,0.000,0.000,0.002,-0.001,0.000,-0.075,0.019,0.011,0.105,-0.049,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
34.375,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,0.006,-0.063,26.000,100.186,100.180,100.249,286.833,14.059,523.752,301.679,14.780,556.588,-0.034,0.005,0.007,0.048,-0.022,0.000,0.000,-0.002,0.000,0.000,0.002,-0.001,0.000,-0.075,0.019,0.011,0.105,-0.049,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
34.500,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,0.006,-0.063,26.000,100.186,100.180,100.249,286.833,14.059,523.752,301.679,14.780,556.588,-0.034,0.005,0.007,0.048,-0.022,0.000,0.000,-0.002,0.000,0.000,0.002,-0.001,0.000,-0.076,0.019,0.011,0.105,-0.049,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
34.625,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,0.006,-0.063,26.000,100.186,100.180,100.250,286.833,14.059,523.752,301.679,14.780,556.588,-0.034,0.005,0.007,0.048,-0.022,0.000,0.000,-0.002,0.000,0.000,0.002,-0.001,0.000,-0.076,0.019,0.011,0.105,-0.049,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
34.750,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,0.006,-0.063,26.000,100.186,100.180,100.250,286.833,14.059,523.752,301.679,14.780,556.588,-0.034,0.005,0.007,0.048,-0.022,0.000,0.000,-0.002,0.000,0.000,0.002,-0.001,0.000,-0.076,0.019,0.011,0.105,-0.049,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
34.875,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,0.006,-0.063,26.000,100.187,100.180,100.250,286.833,14.059,523.752,301.679,14.780,556.588,-0.034,0.005,0.007,0.048,-0.022,0.000,0.000,-0.002,0.000,0.000,0.002,-0.001,0.000,-0.076,0.019,0.011,0.105,-0.049,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
35.000,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,0.006,-0.063,26.000,100.187,100.180,100.250,286.833,14.059,523.752,301.679,14.780,556.588,-0.034,0.005,0.007,0.048,-0.022,0.000,0.000,-0.002,0.000,0.000,0.002,-0.001,0.000,-0.076,0.019,0.011,0.105,-0.049,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
35.125,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,0.006,-0.063,26.000,100.187,100.180,100.251,286.833,14.059,523.752,301.679,14.780,556.588,-0.034,0.005,0.007,0.048,-0.022,0.000,0.000,-0.002,0.000,0.000,0.002,-0.001,0.000,-0.076,0.019,0.011,0.105,-0.049,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
35.250,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,0.007,-0.064,26.000,100.187,100.181,100.251,286.833,14.059,523.752,301.679,14.780,556.588,-0.034,0.005,0.007,0.048,-0.022,0.000,0.000,-0.002,0.000,0.000,0.002,-0.001,0.000,-0.076,0.019,0.011,0.105,-0.049,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
35.375,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,0.007,-0.064,26.000,100.187,100.181,100.251,286.833,14.059,523.752,301.679,14.780,556.588,-0.034,0.005,0.007,0.048,-0.022,0.000,0.000,-0.002,0.000,0.000,0.002,-0.001,0.000,-0.076,0.019,0.011,0.105,-0.049,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
35.500,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,0.007,-0.064,26.000,100.187,100.181,100.251,286.833,14.059,523.752,301.679,14.780,556.588,-0.034,0.005,0.007,0.048,-0.022,0.000,0.000,-0.002,0.000,0.000,0.002,-0.001,0.000,-0.076,0.019,0.011,0.105,-0.049,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
35.625,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,0.007,-0.064,26.000,100.188,100.181,100.251,286.833,14.059,523.752,301.679,14.780,556.588,-0.034,0.005,0.007,0.048,-0.022,0.000,0.000,-0.002,0.000,0.000,0.002,-0.001,0.000,-0.076,0.019,0.011,0.105,-0.049,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
35.750,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,0.007,-0.064,26.000,100.188,100.181,100.252,286.833,14.059,523.752,301.679,14.780,556.588,-0.034,0.005,0.007,0.048,-0.022,0.000,0.000,-0.002,0.000,0.000,0.002,-0.001,0.000,-0.076,0.019,0.011,0.105,-0.049,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
35.875,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,0.007,-0.064,26.000,100.188,100.181,100.252,286.833,14.059,523.752,301.679,14.780,556.588,-0.034,0.005,0.007,0.048,-0.022,0.000,0.000,-0.002,0.000,0.000,0.002,-0.001,0.000,-0.076,0.019,0.011,0.105,-0.049,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
36.000,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,0.007,-0.064,26.000,100.188,100.181,100.252,286.833,14.059,523.752,301.679,14.780,556.588,-0.034,0.005,0.007,0.048,-0.022,0.000,0.000,-0.002,0.000,0.000,0.002,-0.001,0.000,-0.076,0.019,0.011,0.105,-0.049,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
36.125,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,0.007,-0.064,26.000,100.188,100.181,100.252,286.833,14.059,523.752,301.679,14.780,556.588,-0.034,0.005,0.007,0.048,-0.022,0.000,0.000,-0.002,0.000,0.000,0.002,-0.001,0.000,-0.076,0.019,0.011,0.105,-0.049,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
36.250,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,0.007,-0.064,26.000,100.188,100.182,100.253,286.833,14.059,523.752,301.679,14.780,556.588,-0.035,0.005,0.007,0.048,-0.022,0.000,0.000,-0.002,0.000,0.000,0.002,-0.001,0.000,-0.077,0.019,0.011,0.105,-0.049,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
36.375,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,0.007,-0.064,26.000,100.188,100.182,100.253,286.833,14.059,523.752,301.679,14.780,556.588,-0.035,0.005,0.007,0.048,-0.022,0.000,0.000,-0.002,0.000,0.000,0.002,-0.001,0.000,-0.077,0.019,0.011,0.105,-0.049,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
36.500,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,0.007,-0.064,26.000,100.189,100.182,100.253,286.833,14.059,523.752,301.679,14.780,556.588,-0.035,0.005,0.007,0.048,-0.022,0.000,0.000,-0.002,0.000,0.000,0.002,-0.001,0.000,-0.077,0.019,0.011,0.105,-0.049,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
36.625,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,0.007,-0.064,26.000,100.189,100.182,100.253,286.833,14.059,523.752,301.679,14.780,556.588,-0.035,0.005,0.007,0.048,-0.022,0.000,0.000,-0.002,0.000,0.000,0.002,-0.001,0.000,-0.077,0.019,0.011,0.105,-0.049,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
36.750,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,0.007,-0.064,26.000,100.189,100.182,100.253,286.833,14.059,523.752,301.679,14.780,556.588,-0.035,0.005,0.007,0.048,-0.022,0.000,0.000,-0.002,0.000,0.000,0.002,-0.001,0.000,-0.077,0.019,0.011,0.105,-0.049,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
36.875,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,0.007,-0.064,26.000,100.189,100.182,100.254,286.833,14.059,523.752,301.679,14.780,556.588,-0.035,0.005,0.007,0.048,-0.022,0.000,0.000,-0.002,0.000,0.000,0.002,-0.001,0.000,-0.077,0.019,0.011,0.105,-0.048,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
37.000,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,0.007,-0.065,26.000,100.189,100.182,100.254,286.833,14.059,523.752,301.679,14.780,556.588,-0.035,0.005,0.007,0.048,-0.022,0.000,0.000,-0.002,0.000,0.000,0.002,-0.001,0.000,-0.077,0.019,0.011,0.105,-0.048,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
37.125,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,0.007,-0.065,26.000,100.189,100.182,100.254,286.833,14.059,523.752,301.679,14.780,556.588,-0.035,0.005,0.007,0.048,-0.022,0.000,0.000,-0.002,0.000,0.000,0.002,-0.001,0.000,-0.077,0.019,0.010,0.105,-0.048,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
37.250,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,0.007,-0.065,26.000,100.189,100.182,100.254,286.833,14.059,523.752,301.679,14.780,556.588,-0.035,0.005,0.007,0.048,-0.022,0.000,0.000,-0.002,0.000,0.000,0.002,-0.001,0.000,-0.077,0.019,0.010,0.105,-0.048,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
37.375,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,0.007,-0.065,26.000,100.190,100.183,100.254,286.833,14.059,523.752,301.679,14.780,556.588,-0.035,0.005,0.007,0.048,-0.022,0.000,0.000,-0.002,0.000,0.000,0.002,-0.001,0.000,-0.077,0.019,0.010,0.105,-0.048,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
37.500,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,0.007,-0.065,26.000,100.190,100.183,100.255,286.833,14.059,523.752,301.679,14.780,556.588,-0.035,0.005,0.007,0.048,-0.022,0.000,0.000,-0.002,0.000,0.000,0.002,-0.001,0.000,-0.077,0.019,0.010,0.105,-0.048,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
37.625,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,0.007,-0.065,26.000,100.190,100.183,100.255,286.833,14.059,523.752,301.679,14.780,556.588,-0.035,0.005,0.007,0.048,-0.022,0.000,0.000,-0.002,0.000,0.000,0.002,-0.001,0.000,-0.077,0.019,0.010,0.105,-0.048,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
37.750,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,0.007,-0.065,26.000,100.190,100.183,100.255,286.833,14.059,523.752,301.679,14.780,556.588,-0.035,0.005,0.007,0.048,-0.022,0.000,0.000,-0.002,0.000,0.000,0.002,-0.001,0.000,-0.077,0.019,0.010,0.105,-0.048,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
37.875,10.000,7.728,32.359,32.397,1025.434,5.000,0.000,1013.250,0.007,-0.065,26.000,100.190,100.183,100.255,286.833,14.059,523.752,301.679,14.780,556.588,-0.035,0.005,0.007,0.048,-0.022,0.000,0.000,-0.002,0.000,0.000,0.002,-0.001,0.000,-0.077,0.019,0.010,0.105,-0.048,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
