FILE INFORMATION:

   Simulation name: ExIC1a
   Simulation type: Experimental
   Domain:  
   dt: 0.125
   wind_beta: 0.5
   depth: 250
   dz: 10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10
   strt_mon: 6
   strt_day: 1
   days: 180
   dt_save: 60
   lat: 68.98
   rkz_surf: 0.0001
   diagnostics: 1
   biol: 0
   wind_scale: 1
   o2_sat_start: 1
   sat_start: 1
   dn2ar_deep: 0
   param: l13

DATA:

time [ ],mld_t [ ],deep_t [ ],mld_s [ ],deep_s [ ],deep_dens [ ],u10 [ ],ice [ ],slp [ ],do2ar [ ],do2n2 [ ],mld [ ],mld_o2sat [ ],mld_arsat [ ],mld_n2sat [ ],ceq_o2 [ ],ceq_ar [ ],ceq_n2 [ ],o2_deep [ ],ar_deep [ ],n2_deep [ ],o2_fd [ ],o2_fc [ ],o2_fp [ ],o2_fk [ ],o2_fw [ ],o2_fN [ ],o2_fe [ ],ar_fd [ ],ar_fc [ ],ar_fp [ ],ar_fk [ ],ar_fw [ ],ar_fe [ ],n2_fd [ ],n2_fc [ ],n2_fp [ ],n2_fk [ ],n2_fw [ ],n2_fe [ ],o2_deq [ ],ar_deq [ ],n2_deq [ ],upw [ ],kz [ ],dn2ar_deep [ ],n2fix [ ],n2pr [ ],n2pr_noMix [ ]
24.625,0.000,-0.001,29.652,30.603,1024.664,5.000,0.500,1013.250,0.000,-0.000,12.000,99.999,99.999,99.999,371.363,18.159,665.592,368.932,18.041,660.946,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,NaN,NaN
24.750,0.000,-0.001,29.652,30.603,1024.664,5.000,0.500,1013.250,0.000,-0.000,12.000,99.999,99.999,99.999,371.363,18.159,665.592,368.932,18.041,660.946,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,NaN,NaN
24.875,0.000,-0.001,29.652,30.603,1024.664,5.000,0.500,1013.250,0.000,-0.000,12.000,99.999,99.999,99.999,371.363,18.159,665.592,368.932,18.041,660.946,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,NaN,NaN
25.000,0.000,-0.001,29.652,30.603,1024.664,5.000,0.500,1013.250,0.000,-0.000,12.000,99.999,99.999,99.999,371.363,18.159,665.592,368.932,18.041,660.946,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,NaN,NaN
25.125,0.000,-0.001,29.652,30.603,1024.664,5.000,0.500,1013.250,0.000,-0.000,12.000,99.999,99.999,99.999,371.363,18.159,665.592,368.932,18.041,660.946,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,NaN,NaN
25.250,0.000,-0.001,29.652,30.603,1024.664,5.000,0.500,1013.250,0.000,-0.000,12.000,99.999,99.999,99.999,371.363,18.159,665.592,368.932,18.041,660.946,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,NaN,NaN
25.375,0.000,-0.001,29.652,30.603,1024.664,5.000,0.500,1013.250,0.000,-0.000,12.000,99.999,99.999,99.999,371.363,18.159,665.592,368.932,18.041,660.946,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,NaN,NaN
25.500,0.000,-0.001,29.652,30.603,1024.664,5.000,0.500,1013.250,0.000,-0.000,12.000,99.999,99.999,99.999,371.363,18.159,665.592,368.932,18.041,660.946,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,NaN,NaN
25.625,0.000,-0.001,29.652,30.603,1024.664,5.000,0.500,1013.250,0.000,-0.000,12.000,99.999,99.999,99.999,371.363,18.159,665.592,368.932,18.041,660.946,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,NaN,NaN
25.750,0.000,-0.001,29.652,30.603,1024.664,5.000,0.500,1013.250,0.000,-0.000,12.000,99.999,99.999,99.999,371.363,18.159,665.592,368.932,18.041,660.946,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,NaN,NaN
25.875,0.000,-0.001,29.652,30.603,1024.664,5.000,0.500,1013.250,0.000,-0.000,12.000,99.999,99.999,99.999,371.363,18.159,665.592,368.932,18.041,660.946,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,NaN,NaN
26.000,0.000,-0.001,29.652,30.603,1024.664,5.000,0.500,1013.250,0.000,-0.000,12.000,99.999,99.999,99.999,371.363,18.159,665.592,368.932,18.041,660.946,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,NaN,NaN
26.125,0.000,-0.001,29.652,30.603,1024.664,5.000,0.500,1013.250,0.000,-0.000,12.000,99.999,99.999,99.999,371.363,18.159,665.592,368.932,18.041,660.946,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,NaN,NaN
26.250,0.000,-0.001,29.652,30.603,1024.664,5.000,0.500,1013.250,0.000,-0.000,12.000,99.999,99.999,99.999,371.363,18.159,665.592,368.932,18.041,660.946,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,NaN,NaN
26.375,0.000,-0.001,29.652,30.603,1024.664,5.000,0.500,1013.250,0.000,-0.000,12.000,99.999,99.999,99.999,371.363,18.159,665.592,368.932,18.041,660.946,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,NaN,NaN
26.500,0.000,-0.001,29.652,30.603,1024.664,5.000,0.500,1013.250,0.000,-0.000,12.000,99.999,99.999,99.999,371.363,18.159,665.592,368.932,18.041,660.946,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,NaN,NaN
26.625,0.000,-0.001,29.652,30.603,1024.664,5.000,0.500,1013.250,0.000,-0.000,12.000,99.999,99.999,99.999,371.363,18.159,665.592,368.932,18.041,660.946,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,NaN,NaN
26.750,0.000,-0.001,29.652,30.603,1024.664,5.000,0.500,1013.250,0.000,-0.000,12.000,99.999,99.999,99.999,371.363,18.159,665.592,368.932,18.041,660.946,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,NaN,NaN
26.875,0.000,-0.001,29.652,30.603,1024.664,5.000,0.500,1013.250,0.000,-0.000,12.000,99.999,99.998,99.999,371.363,18.159,665.592,368.932,18.041,660.946,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,NaN,NaN
27.000,0.000,-0.001,29.652,30.603,1024.664,5.000,0.500,1013.250,0.000,-0.000,12.000,99.999,99.998,99.999,371.363,18.159,665.592,368.932,18.041,660.946,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,NaN,NaN
27.125,0.000,-0.001,29.652,30.603,1024.664,5.000,0.500,1013.250,0.000,-0.000,12.000,99.999,99.998,99.999,371.363,18.159,665.592,368.932,18.041,660.946,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,NaN,NaN
27.250,0.000,-0.001,29.652,30.603,1024.664,5.000,0.500,1013.250,0.000,-0.000,12.000,99.999,99.998,99.999,371.363,18.159,665.592,368.932,18.041,660.946,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,NaN,NaN
27.375,0.000,-0.001,29.652,30.603,1024.664,5.000,0.500,1013.250,0.000,-0.000,12.000,99.999,99.998,99.999,371.363,18.159,665.592,368.932,18.041,660.946,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,NaN,NaN
27.500,0.000,-0.001,29.652,30.603,1024.664,5.000,0.500,1013.250,0.000,-0.000,12.000,99.999,99.998,99.999,371.363,18.159,665.592,368.932,18.041,660.946,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,NaN,NaN
27.625,0.000,-0.001,29.652,30.603,1024.664,5.000,0.500,1013.250,0.000,-0.000,12.000,99.999,99.998,99.999,371.363,18.159,665.592,368.932,18.041,660.946,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,NaN,NaN
27.750,0.000,-0.001,29.652,30.603,1024.664,5.000,0.500,1013.250,0.000,-0.000,12.000,99.999,99.998,99.999,371.363,18.159,665.592,368.932,18.041,660.946,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,NaN,NaN
27.875,0.000,-0.001,29.652,30.603,1024.664,5.000,0.500,1013.250,0.000,-0.000,12.000,99.999,99.998,99.999,371.363,18.159,665.592,368.932,18.041,660.946,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,NaN,NaN
28.000,0.000,-0.001,29.652,30.603,1024.664,5.000,0.500,1013.250,0.000,-0.000,12.000,99.999,99.998,99.999,371.363,18.159,665.592,368.932,18.041,660.946,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,NaN,NaN
28.125,0.000,-0.001,29.652,30.603,1024.664,5.000,0.500,1013.250,0.000,-0.000,12.000,99.999,99.998,99.999,371.363,18.159,665.592,368.932,18.041,660.946,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,NaN,NaN
28.250,0.000,-0.001,29.652,30.603,1024.664,5.000,0.500,1013.250,0.000,-0.000,12.000,99.999,99.998,99.999,371.363,18.159,665.592,368.932,18.041,660.946,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,NaN,NaN
28.375,0.000,-0.001,29.652,30.603,1024.664,5.000,0.500,1013.250,0.000,-0.000,12.000,99.999,99.998,99.999,371.363,18.159,665.592,368.932,18.041,660.946,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,NaN,NaN
28.500,0.000,-0.001,29.652,30.603,1024.664,5.000,0.500,1013.250,0.000,-0.000,12.000,99.999,99.998,99.999,371.363,18.159,665.592,368.932,18.041,660.946,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,NaN,NaN
28.625,0.000,-0.001,29.652,30.603,1024.664,5.000,0.500,1013.250,0.000,-0.000,12.000,99.999,99.998,99.999,371.363,18.159,665.592,368.932,18.041,660.946,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,NaN,NaN
28.750,0.000,-0.001,29.652,30.603,1024.664,5.000,0.500,1013.250,0.000,-0.000,12.000,99.999,99.998,99.999,371.363,18.159,665.592,368.932,18.041,660.946,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,NaN,NaN
28.875,0.000,-0.001,29.652,30.603,1024.664,5.000,0.500,1013.250,0.000,-0.000,12.000,99.999,99.998,99.999,371.363,18.159,665.592,368.932,18.041,660.946,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,NaN,NaN
29.000,0.000,-0.001,29.652,30.603,1024.664,5.000,0.500,1013.250,0.000,-0.000,12.000,99.999,99.998,99.999,371.363,18.159,665.592,368.932,18.041,660.946,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,NaN,NaN
29.125,0.000,-0.001,29.652,30.603,1024.664,5.000,0.500,1013.250,0.000,-0.000,12.000,99.999,99.998,99.999,371.363,18.159,665.592,368.932,18.041,660.946,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,NaN,NaN
29.250,0.000,-0.001,29.652,30.603,1024.664,5.000,0.500,1013.250,0.000,-0.000,12.000,99.999,99.998,99.999,371.363,18.159,665.592,368.932,18.041,660.946,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,NaN,NaN
29.375,0.000,-0.001,29.652,30.603,1024.664,5.000,0.500,1013.250,0.000,-0.000,12.000,99.999,99.998,99.999,371.363,18.159,665.592,368.932,18.041,660.946,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,NaN,NaN
29.500,0.000,-0.001,29.652,30.603,1024.664,5.000,0.500,1013.250,0.000,-0.000,12.000,99.999,99.998,99.999,371.363,18.159,665.592,368.932,18.041,660.946,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,NaN,NaN
29.625,0.000,-0.001,29.652,30.603,1024.664,5.000,0.500,1013.250,0.000,-0.000,12.000,99.999,99.998,99.999,371.363,18.159,665.592,368.932,18.041,660.946,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,NaN,NaN
29.750,0.000,-0.001,29.652,30.603,1024.664,5.000,0.500,1013.250,0.000,-0.000,12.000,99.999,99.998,99.999,371.363,18.159,665.592,368.932,18.041,660.946,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,NaN,NaN
29.875,0.000,-0.001,29.652,30.603,1024.664,5.000,0.500,1013.250,0.000,-0.000,12.000,99.999,99.998,99.999,371.363,18.159,665.592,368.932,18.041,660.946,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,NaN,NaN
30.000,0.000,-0.001,29.652,30.603,1024.664,5.000,0.500,1013.250,0.000,-0.000,12.000,99.999,99.998,99.999,371.363,18.159,665.592,368.932,18.041,660.946,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,NaN,NaN
30.125,0.000,-0.001,29.652,30.603,1024.664,5.000,0.500,1013.250,0.000,-0.000,12.000,99.999,99.998,99.999,371.363,18.159,665.592,368.932,18.041,660.946,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,NaN,NaN
30.250,0.000,-0.001,29.652,30.603,1024.664,5.000,0.500,1013.250,0.000,-0.000,12.000,99.998,99.998,99.999,371.363,18.159,665.592,368.932,18.041,660.946,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,NaN,NaN
30.375,0.000,-0.001,29.652,30.603,1024.664,5.000,0.500,1013.250,0.000,-0.000,12.000,99.998,99.998,99.999,371.363,18.159,665.592,368.932,18.041,660.946,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,NaN,NaN
30.500,0.000,-0.001,29.652,30.603,1024.664,5.000,0.500,1013.250,0.000,-0.000,12.000,99.998,99.998,99.999,371.363,18.159,665.592,368.932,18.041,660.946,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,NaN,NaN
30.625,0.000,-0.001,29.652,30.603,1024.664,5.000,0.500,1013.250,0.000,-0.000,12.000,99.998,99.998,99.999,371.363,18.159,665.592,368.932,18.041,660.946,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,NaN,NaN
30.750,0.000,-0.001,29.652,30.603,1024.664,5.000,0.500,1013.250,0.000,-0.000,12.000,99.998,99.998,99.999,371.363,18.159,665.592,368.932,18.041,660.946,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,-0.000,0.000,0.000,-0.000,-0.000,0.000,0.001,0.001,0.001,0.000,0.000,0.000,0.000,NaN,NaN
