FILE INFORMATION:

   Simulation name: ExIF3c
   Simulation type: Experimental
   Domain:  
   dt: 0.125
   wind_beta: 0.5
   depth: 250
   dz: 10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10
   strt_mon: 6
   strt_day: 1
   days: 180
   dt_save: 60
   lat: 50
   rkz_surf: 0.0001
   diagnostics: 1
   biol: 0
   wind_scale: 1
   o2_sat_start: 1
   sat_start: 1
   dn2ar_deep: 0.015
   param: l13

DATA:

time [ ],mld_t [ ],deep_t [ ],mld_s [ ],deep_s [ ],deep_dens [ ],u10 [ ],ice [ ],slp [ ],do2ar [ ],do2n2 [ ],mld [ ],mld_o2sat [ ],mld_arsat [ ],mld_n2sat [ ],ceq_o2 [ ],ceq_ar [ ],ceq_n2 [ ],o2_deep [ ],ar_deep [ ],n2_deep [ ],o2_fd [ ],o2_fc [ ],o2_fp [ ],o2_fk [ ],o2_fw [ ],o2_fN [ ],o2_fe [ ],ar_fd [ ],ar_fc [ ],ar_fp [ ],ar_fk [ ],ar_fw [ ],ar_fe [ ],n2_fd [ ],n2_fc [ ],n2_fp [ ],n2_fk [ ],n2_fw [ ],n2_fe [ ],o2_deq [ ],ar_deq [ ],n2_deq [ ],upw [ ],kz [ ],dn2ar_deep [ ],n2fix [ ],n2pr [ ],n2pr_noMix [ ]
32.375,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.120,-0.456,26.000,101.882,101.759,102.348,313.990,15.377,568.794,331.508,16.227,606.784,-0.326,0.005,-0.017,0.386,-0.018,0.000,0.000,-0.017,0.000,-0.001,0.019,-0.001,0.000,-0.687,0.019,-0.040,0.819,-0.038,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
32.500,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.121,-0.457,26.000,101.883,101.760,102.350,313.990,15.377,568.794,331.508,16.227,606.784,-0.327,0.005,-0.017,0.386,-0.018,0.000,0.000,-0.017,0.000,-0.001,0.019,-0.001,0.000,-0.688,0.019,-0.040,0.819,-0.038,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
32.625,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.121,-0.457,26.000,101.884,101.761,102.352,313.990,15.377,568.794,331.508,16.227,606.784,-0.327,0.005,-0.017,0.386,-0.018,0.000,0.000,-0.017,0.000,-0.001,0.019,-0.001,0.000,-0.688,0.019,-0.040,0.818,-0.038,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
32.750,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.121,-0.457,26.000,101.885,101.762,102.353,313.990,15.377,568.794,331.508,16.227,606.784,-0.327,0.005,-0.017,0.386,-0.018,0.000,0.000,-0.017,0.000,-0.001,0.019,-0.001,0.000,-0.689,0.019,-0.040,0.818,-0.038,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
32.875,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.121,-0.458,26.000,101.886,101.763,102.355,313.990,15.377,568.794,331.508,16.227,606.784,-0.327,0.005,-0.017,0.385,-0.018,0.000,0.000,-0.017,0.000,-0.001,0.019,-0.001,0.000,-0.689,0.019,-0.040,0.818,-0.038,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
33.000,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.121,-0.458,26.000,101.887,101.764,102.356,313.990,15.377,568.794,331.508,16.227,606.784,-0.327,0.005,-0.017,0.385,-0.018,0.000,0.000,-0.017,0.000,-0.001,0.019,-0.001,0.000,-0.690,0.019,-0.040,0.817,-0.038,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
33.125,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.122,-0.459,26.000,101.888,101.764,102.358,313.990,15.377,568.794,331.508,16.227,606.784,-0.328,0.005,-0.017,0.385,-0.018,0.000,0.000,-0.017,0.000,-0.001,0.019,-0.001,0.000,-0.690,0.019,-0.040,0.817,-0.038,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
33.250,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.122,-0.459,26.000,101.889,101.765,102.359,313.990,15.377,568.794,331.508,16.227,606.784,-0.328,0.005,-0.017,0.385,-0.018,0.000,0.000,-0.017,0.000,-0.001,0.019,-0.001,0.000,-0.690,0.019,-0.040,0.817,-0.038,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
33.375,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.122,-0.459,26.000,101.890,101.766,102.361,313.990,15.377,568.794,331.508,16.227,606.784,-0.328,0.005,-0.017,0.385,-0.018,0.000,0.000,-0.017,0.000,-0.001,0.019,-0.001,0.000,-0.691,0.019,-0.040,0.817,-0.038,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
33.500,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.122,-0.460,26.000,101.891,101.767,102.362,313.990,15.377,568.794,331.508,16.227,606.784,-0.328,0.005,-0.018,0.385,-0.018,0.000,0.000,-0.017,0.000,-0.001,0.019,-0.001,0.000,-0.691,0.019,-0.040,0.816,-0.038,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
33.625,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.123,-0.460,26.000,101.892,101.768,102.364,313.990,15.377,568.794,331.508,16.227,606.784,-0.328,0.005,-0.018,0.385,-0.018,0.000,0.000,-0.017,0.000,-0.001,0.019,-0.001,0.000,-0.692,0.019,-0.040,0.816,-0.038,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
33.750,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.123,-0.461,26.000,101.894,101.769,102.365,313.990,15.377,568.794,331.508,16.227,606.784,-0.328,0.005,-0.018,0.385,-0.018,0.000,0.000,-0.017,0.000,-0.001,0.019,-0.001,0.000,-0.692,0.019,-0.040,0.816,-0.038,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
33.875,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.123,-0.461,26.000,101.895,101.769,102.366,313.990,15.377,568.794,331.508,16.227,606.784,-0.329,0.005,-0.018,0.385,-0.018,0.000,0.000,-0.017,0.000,-0.001,0.019,-0.001,0.000,-0.693,0.019,-0.040,0.815,-0.038,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
34.000,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.123,-0.461,26.000,101.896,101.770,102.368,313.990,15.377,568.794,331.508,16.227,606.784,-0.329,0.005,-0.018,0.384,-0.018,0.000,0.000,-0.017,0.000,-0.001,0.019,-0.001,0.000,-0.693,0.019,-0.040,0.815,-0.038,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
34.125,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.123,-0.462,26.000,101.897,101.771,102.369,313.990,15.377,568.794,331.508,16.227,606.784,-0.329,0.005,-0.018,0.384,-0.018,0.000,0.000,-0.017,0.000,-0.001,0.019,-0.001,0.000,-0.693,0.019,-0.040,0.815,-0.038,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
34.250,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.124,-0.462,26.000,101.898,101.772,102.371,313.990,15.377,568.794,331.508,16.227,606.784,-0.329,0.005,-0.018,0.384,-0.018,0.000,0.000,-0.017,0.000,-0.001,0.019,-0.001,0.000,-0.694,0.019,-0.040,0.815,-0.038,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
34.375,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.124,-0.462,26.000,101.898,101.773,102.372,313.990,15.377,568.794,331.508,16.227,606.784,-0.329,0.005,-0.018,0.384,-0.018,0.000,0.000,-0.017,0.000,-0.001,0.019,-0.001,0.000,-0.694,0.019,-0.040,0.814,-0.038,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
34.500,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.124,-0.463,26.000,101.899,101.773,102.373,313.990,15.377,568.794,331.508,16.227,606.784,-0.330,0.005,-0.018,0.384,-0.018,0.000,0.000,-0.017,0.000,-0.001,0.019,-0.001,0.000,-0.695,0.019,-0.040,0.814,-0.038,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
34.625,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.124,-0.463,26.000,101.900,101.774,102.375,313.990,15.377,568.794,331.508,16.227,606.784,-0.330,0.005,-0.018,0.384,-0.018,0.000,0.000,-0.017,0.000,-0.001,0.019,-0.001,0.000,-0.695,0.019,-0.040,0.814,-0.038,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
34.750,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.124,-0.463,26.000,101.901,101.775,102.376,313.990,15.377,568.794,331.508,16.227,606.784,-0.330,0.005,-0.018,0.384,-0.018,0.000,0.000,-0.017,0.000,-0.001,0.019,-0.001,0.000,-0.695,0.019,-0.040,0.814,-0.038,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
34.875,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.125,-0.464,26.000,101.902,101.776,102.377,313.990,15.377,568.794,331.508,16.227,606.784,-0.330,0.005,-0.018,0.384,-0.018,0.000,0.000,-0.017,0.000,-0.001,0.019,-0.001,0.000,-0.696,0.019,-0.040,0.813,-0.038,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
35.000,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.125,-0.464,26.000,101.903,101.776,102.378,313.990,15.377,568.794,331.508,16.227,606.784,-0.330,0.005,-0.018,0.384,-0.018,0.000,0.000,-0.017,0.000,-0.001,0.019,-0.001,0.000,-0.696,0.019,-0.040,0.813,-0.038,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
35.125,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.125,-0.465,26.000,101.904,101.777,102.380,313.990,15.377,568.794,331.508,16.227,606.784,-0.330,0.005,-0.018,0.384,-0.018,0.000,0.000,-0.017,0.000,-0.001,0.019,-0.001,0.000,-0.697,0.019,-0.040,0.813,-0.038,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
35.250,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.125,-0.465,26.000,101.905,101.778,102.381,313.990,15.377,568.794,331.508,16.227,606.784,-0.331,0.005,-0.018,0.383,-0.018,0.000,0.000,-0.017,0.000,-0.001,0.019,-0.001,0.000,-0.697,0.019,-0.040,0.813,-0.038,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
35.375,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.125,-0.465,26.000,101.906,101.778,102.382,313.990,15.377,568.794,331.508,16.227,606.784,-0.331,0.005,-0.018,0.383,-0.018,0.000,0.000,-0.017,0.000,-0.001,0.019,-0.001,0.000,-0.697,0.019,-0.040,0.812,-0.038,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
35.500,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.126,-0.466,26.000,101.907,101.779,102.383,313.990,15.377,568.794,331.508,16.227,606.784,-0.331,0.005,-0.018,0.383,-0.018,0.000,0.000,-0.017,0.000,-0.001,0.019,-0.001,0.000,-0.698,0.019,-0.040,0.812,-0.038,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
35.625,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.126,-0.466,26.000,101.908,101.780,102.385,313.990,15.377,568.794,331.508,16.227,606.784,-0.331,0.005,-0.018,0.383,-0.018,0.000,0.000,-0.017,0.000,-0.001,0.019,-0.001,0.000,-0.698,0.019,-0.040,0.812,-0.038,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
35.750,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.126,-0.466,26.000,101.908,101.780,102.386,313.990,15.377,568.794,331.508,16.227,606.784,-0.331,0.005,-0.018,0.383,-0.018,0.000,0.000,-0.017,0.000,-0.001,0.019,-0.001,0.000,-0.698,0.019,-0.040,0.812,-0.038,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
35.875,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.126,-0.466,26.000,101.909,101.781,102.387,313.990,15.377,568.794,331.508,16.227,606.784,-0.331,0.005,-0.018,0.383,-0.018,0.000,0.000,-0.017,0.000,-0.001,0.019,-0.001,0.000,-0.699,0.019,-0.040,0.811,-0.038,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
36.000,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.126,-0.467,26.000,101.910,101.782,102.388,313.990,15.377,568.794,331.508,16.227,606.784,-0.331,0.005,-0.018,0.383,-0.018,0.000,0.000,-0.017,0.000,-0.001,0.019,-0.001,0.000,-0.699,0.019,-0.040,0.811,-0.038,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
36.125,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.126,-0.467,26.000,101.911,101.782,102.389,313.990,15.377,568.794,331.508,16.227,606.784,-0.332,0.005,-0.018,0.383,-0.018,0.000,0.000,-0.017,0.000,-0.001,0.019,-0.001,0.000,-0.699,0.019,-0.040,0.811,-0.038,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
36.250,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.127,-0.467,26.000,101.912,101.783,102.390,313.990,15.377,568.794,331.508,16.227,606.784,-0.332,0.005,-0.018,0.383,-0.018,0.000,0.000,-0.017,0.000,-0.001,0.019,-0.001,0.000,-0.700,0.019,-0.041,0.811,-0.038,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
36.375,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.127,-0.468,26.000,101.913,101.784,102.392,313.990,15.377,568.794,331.508,16.227,606.784,-0.332,0.005,-0.018,0.383,-0.018,0.000,0.000,-0.017,0.000,-0.001,0.019,-0.001,0.000,-0.700,0.019,-0.041,0.811,-0.038,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
36.500,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.127,-0.468,26.000,101.913,101.784,102.393,313.990,15.377,568.794,331.508,16.227,606.784,-0.332,0.005,-0.018,0.383,-0.018,0.000,0.000,-0.017,0.000,-0.001,0.019,-0.001,0.000,-0.700,0.019,-0.041,0.810,-0.038,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
36.625,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.127,-0.468,26.000,101.914,101.785,102.394,313.990,15.377,568.794,331.508,16.227,606.784,-0.332,0.005,-0.018,0.382,-0.018,0.000,0.000,-0.017,0.000,-0.001,0.019,-0.001,0.000,-0.701,0.019,-0.041,0.810,-0.038,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
36.750,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.127,-0.469,26.000,101.915,101.785,102.395,313.990,15.377,568.794,331.508,16.227,606.784,-0.332,0.005,-0.018,0.382,-0.018,0.000,0.000,-0.017,0.000,-0.001,0.019,-0.001,0.000,-0.701,0.019,-0.041,0.810,-0.038,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
36.875,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.128,-0.469,26.000,101.916,101.786,102.396,313.990,15.377,568.794,331.508,16.227,606.784,-0.332,0.005,-0.018,0.382,-0.018,0.000,0.000,-0.017,0.000,-0.001,0.019,-0.001,0.000,-0.701,0.019,-0.041,0.810,-0.038,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
37.000,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.128,-0.469,26.000,101.917,101.787,102.397,313.990,15.377,568.794,331.508,16.227,606.784,-0.333,0.005,-0.018,0.382,-0.018,0.000,0.000,-0.017,0.000,-0.001,0.019,-0.001,0.000,-0.702,0.019,-0.041,0.810,-0.037,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
37.125,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.128,-0.470,26.000,101.917,101.787,102.398,313.990,15.377,568.794,331.508,16.227,606.784,-0.333,0.005,-0.018,0.382,-0.018,0.000,0.000,-0.017,0.000,-0.001,0.019,-0.001,0.000,-0.702,0.019,-0.041,0.809,-0.037,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
37.250,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.128,-0.470,26.000,101.918,101.788,102.399,313.990,15.377,568.794,331.508,16.227,606.784,-0.333,0.005,-0.018,0.382,-0.018,0.000,0.000,-0.017,0.000,-0.001,0.019,-0.001,0.000,-0.702,0.019,-0.041,0.809,-0.037,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
37.375,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.128,-0.470,26.000,101.919,101.788,102.400,313.990,15.377,568.794,331.508,16.227,606.784,-0.333,0.005,-0.018,0.382,-0.018,0.000,0.000,-0.017,0.000,-0.001,0.019,-0.001,0.000,-0.703,0.019,-0.041,0.809,-0.037,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
37.500,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.128,-0.470,26.000,101.920,101.789,102.401,313.990,15.377,568.794,331.508,16.227,606.784,-0.333,0.005,-0.018,0.382,-0.018,0.000,0.000,-0.017,0.000,-0.001,0.019,-0.001,0.000,-0.703,0.019,-0.041,0.809,-0.037,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
37.625,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.129,-0.471,26.000,101.920,101.789,102.402,313.990,15.377,568.794,331.508,16.227,606.784,-0.333,0.005,-0.018,0.382,-0.018,0.000,0.000,-0.017,0.000,-0.001,0.019,-0.001,0.000,-0.703,0.019,-0.041,0.809,-0.037,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
37.750,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.129,-0.471,26.000,101.921,101.790,102.403,313.990,15.377,568.794,331.508,16.227,606.784,-0.333,0.005,-0.018,0.382,-0.018,0.000,0.000,-0.017,0.000,-0.001,0.019,-0.001,0.000,-0.703,0.019,-0.041,0.808,-0.037,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
37.875,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.129,-0.471,26.000,101.922,101.791,102.404,313.990,15.377,568.794,331.508,16.227,606.784,-0.333,0.005,-0.018,0.382,-0.018,0.000,0.000,-0.017,0.000,-0.001,0.019,-0.001,0.000,-0.704,0.019,-0.041,0.808,-0.037,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
38.000,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.129,-0.471,26.000,101.922,101.791,102.405,313.990,15.377,568.794,331.508,16.227,606.784,-0.334,0.005,-0.018,0.382,-0.018,0.000,0.000,-0.017,0.000,-0.001,0.019,-0.001,0.000,-0.704,0.019,-0.041,0.808,-0.037,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
38.125,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.129,-0.472,26.000,101.923,101.792,102.406,313.990,15.377,568.794,331.508,16.227,606.784,-0.334,0.005,-0.018,0.382,-0.018,0.000,0.000,-0.017,0.000,-0.001,0.019,-0.001,0.000,-0.704,0.019,-0.041,0.808,-0.037,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
38.250,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.129,-0.472,26.000,101.924,101.792,102.407,313.990,15.377,568.794,331.508,16.227,606.784,-0.334,0.005,-0.018,0.381,-0.018,0.000,0.000,-0.017,0.000,-0.001,0.019,-0.001,0.000,-0.705,0.019,-0.041,0.808,-0.037,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
38.375,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.129,-0.472,26.000,101.924,101.793,102.408,313.990,15.377,568.794,331.508,16.227,606.784,-0.334,0.005,-0.018,0.381,-0.018,0.000,0.000,-0.017,0.000,-0.001,0.019,-0.001,0.000,-0.705,0.019,-0.041,0.807,-0.037,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
38.500,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.130,-0.473,26.000,101.925,101.793,102.409,313.990,15.377,568.794,331.508,16.227,606.784,-0.334,0.005,-0.018,0.381,-0.018,0.000,0.000,-0.017,0.000,-0.001,0.019,-0.001,0.000,-0.705,0.019,-0.041,0.807,-0.037,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
