FILE INFORMATION:

   Simulation name: ExIF3b
   Simulation type: Experimental
   Domain:  
   dt: 0.125
   wind_beta: 0.5
   depth: 250
   dz: 10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10  10
   strt_mon: 6
   strt_day: 1
   days: 180
   dt_save: 60
   lat: 50
   rkz_surf: 1e-05
   diagnostics: 1
   biol: 0
   wind_scale: 1
   o2_sat_start: 1
   sat_start: 1
   dn2ar_deep: 0.015
   param: l13

DATA:

time [ ],mld_t [ ],deep_t [ ],mld_s [ ],deep_s [ ],deep_dens [ ],u10 [ ],ice [ ],slp [ ],do2ar [ ],do2n2 [ ],mld [ ],mld_o2sat [ ],mld_arsat [ ],mld_n2sat [ ],ceq_o2 [ ],ceq_ar [ ],ceq_n2 [ ],o2_deep [ ],ar_deep [ ],n2_deep [ ],o2_fd [ ],o2_fc [ ],o2_fp [ ],o2_fk [ ],o2_fw [ ],o2_fN [ ],o2_fe [ ],ar_fd [ ],ar_fc [ ],ar_fp [ ],ar_fk [ ],ar_fw [ ],ar_fe [ ],n2_fd [ ],n2_fc [ ],n2_fp [ ],n2_fk [ ],n2_fw [ ],n2_fe [ ],o2_deq [ ],ar_deq [ ],n2_deq [ ],upw [ ],kz [ ],dn2ar_deep [ ],n2fix [ ],n2pr [ ],n2pr_noMix [ ]
48.750,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.013,-0.072,26.000,100.221,100.208,100.293,313.990,15.377,568.794,331.508,16.227,606.784,-0.039,0.005,0.006,0.056,-0.026,0.000,0.000,-0.002,0.000,0.000,0.003,-0.001,0.000,-0.086,0.019,0.009,0.121,-0.056,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
48.875,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.013,-0.072,26.000,100.221,100.208,100.293,313.990,15.377,568.794,331.508,16.227,606.784,-0.039,0.005,0.006,0.056,-0.026,0.000,0.000,-0.002,0.000,0.000,0.003,-0.001,0.000,-0.086,0.019,0.009,0.121,-0.056,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
49.000,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.013,-0.072,26.000,100.221,100.208,100.294,313.990,15.377,568.794,331.508,16.227,606.784,-0.039,0.005,0.006,0.056,-0.026,0.000,0.000,-0.002,0.000,0.000,0.003,-0.001,0.000,-0.086,0.019,0.009,0.121,-0.056,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
49.125,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.013,-0.072,26.000,100.221,100.208,100.294,313.990,15.377,568.794,331.508,16.227,606.784,-0.039,0.005,0.006,0.056,-0.026,0.000,0.000,-0.002,0.000,0.000,0.003,-0.001,0.000,-0.087,0.019,0.009,0.121,-0.056,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
49.250,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.013,-0.072,26.000,100.222,100.208,100.294,313.990,15.377,568.794,331.508,16.227,606.784,-0.039,0.005,0.006,0.056,-0.026,0.000,0.000,-0.002,0.000,0.000,0.003,-0.001,0.000,-0.087,0.019,0.009,0.121,-0.056,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
49.375,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.013,-0.072,26.000,100.222,100.208,100.294,313.990,15.377,568.794,331.508,16.227,606.784,-0.039,0.005,0.006,0.056,-0.026,0.000,0.000,-0.002,0.000,0.000,0.003,-0.001,0.000,-0.087,0.019,0.009,0.121,-0.056,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
49.500,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.013,-0.072,26.000,100.222,100.208,100.294,313.990,15.377,568.794,331.508,16.227,606.784,-0.039,0.005,0.006,0.056,-0.026,0.000,0.000,-0.002,0.000,0.000,0.003,-0.001,0.000,-0.087,0.019,0.009,0.121,-0.056,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
49.625,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.013,-0.072,26.000,100.222,100.208,100.294,313.990,15.377,568.794,331.508,16.227,606.784,-0.039,0.005,0.006,0.056,-0.026,0.000,0.000,-0.002,0.000,0.000,0.003,-0.001,0.000,-0.087,0.019,0.009,0.121,-0.056,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
49.750,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.013,-0.072,26.000,100.222,100.209,100.294,313.990,15.377,568.794,331.508,16.227,606.784,-0.039,0.005,0.006,0.056,-0.026,0.000,0.000,-0.002,0.000,0.000,0.003,-0.001,0.000,-0.087,0.019,0.009,0.121,-0.056,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
49.875,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.013,-0.072,26.000,100.222,100.209,100.295,313.990,15.377,568.794,331.508,16.227,606.784,-0.039,0.005,0.006,0.056,-0.026,0.000,0.000,-0.002,0.000,0.000,0.003,-0.001,0.000,-0.087,0.019,0.009,0.121,-0.056,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
50.000,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.013,-0.072,26.000,100.222,100.209,100.295,313.990,15.377,568.794,331.508,16.227,606.784,-0.039,0.005,0.006,0.056,-0.026,0.000,0.000,-0.002,0.000,0.000,0.003,-0.001,0.000,-0.087,0.019,0.009,0.121,-0.056,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
50.125,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.013,-0.072,26.000,100.222,100.209,100.295,313.990,15.377,568.794,331.508,16.227,606.784,-0.039,0.005,0.006,0.056,-0.026,0.000,0.000,-0.002,0.000,0.000,0.003,-0.001,0.000,-0.087,0.019,0.009,0.121,-0.056,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
50.250,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.013,-0.073,26.000,100.222,100.209,100.295,313.990,15.377,568.794,331.508,16.227,606.784,-0.039,0.005,0.006,0.056,-0.026,0.000,0.000,-0.002,0.000,0.000,0.003,-0.001,0.000,-0.087,0.019,0.009,0.121,-0.056,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
50.375,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.013,-0.073,26.000,100.222,100.209,100.295,313.990,15.377,568.794,331.508,16.227,606.784,-0.039,0.005,0.006,0.056,-0.026,0.000,0.000,-0.002,0.000,0.000,0.003,-0.001,0.000,-0.087,0.019,0.009,0.121,-0.056,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
50.500,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.013,-0.073,26.000,100.222,100.209,100.295,313.990,15.377,568.794,331.508,16.227,606.784,-0.039,0.005,0.006,0.056,-0.026,0.000,0.000,-0.002,0.000,0.000,0.003,-0.001,0.000,-0.087,0.019,0.009,0.121,-0.056,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
50.625,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.013,-0.073,26.000,100.222,100.209,100.295,313.990,15.377,568.794,331.508,16.227,606.784,-0.039,0.005,0.006,0.056,-0.026,0.000,0.000,-0.002,0.000,0.000,0.003,-0.001,0.000,-0.087,0.019,0.009,0.121,-0.056,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
50.750,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.013,-0.073,26.000,100.223,100.209,100.295,313.990,15.377,568.794,331.508,16.227,606.784,-0.039,0.005,0.006,0.056,-0.026,0.000,0.000,-0.002,0.000,0.000,0.003,-0.001,0.000,-0.087,0.019,0.009,0.121,-0.056,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
50.875,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.013,-0.073,26.000,100.223,100.209,100.296,313.990,15.377,568.794,331.508,16.227,606.784,-0.039,0.005,0.006,0.056,-0.026,0.000,0.000,-0.002,0.000,0.000,0.003,-0.001,0.000,-0.087,0.019,0.009,0.121,-0.056,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
51.000,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.014,-0.073,26.000,100.223,100.209,100.296,313.990,15.377,568.794,331.508,16.227,606.784,-0.039,0.005,0.006,0.056,-0.026,0.000,0.000,-0.002,0.000,0.000,0.003,-0.001,0.000,-0.087,0.019,0.009,0.121,-0.056,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
51.125,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.014,-0.073,26.000,100.223,100.209,100.296,313.990,15.377,568.794,331.508,16.227,606.784,-0.039,0.005,0.006,0.056,-0.026,0.000,0.000,-0.002,0.000,0.000,0.003,-0.001,0.000,-0.087,0.019,0.009,0.121,-0.056,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
51.250,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.014,-0.073,26.000,100.223,100.209,100.296,313.990,15.377,568.794,331.508,16.227,606.784,-0.040,0.005,0.006,0.056,-0.026,0.000,0.000,-0.002,0.000,0.000,0.003,-0.001,0.000,-0.087,0.019,0.009,0.121,-0.056,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
51.375,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.014,-0.073,26.000,100.223,100.209,100.296,313.990,15.377,568.794,331.508,16.227,606.784,-0.040,0.005,0.006,0.056,-0.026,0.000,0.000,-0.002,0.000,0.000,0.003,-0.001,0.000,-0.087,0.019,0.009,0.121,-0.056,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
51.500,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.014,-0.073,26.000,100.223,100.209,100.296,313.990,15.377,568.794,331.508,16.227,606.784,-0.040,0.005,0.006,0.056,-0.026,0.000,0.000,-0.002,0.000,0.000,0.003,-0.001,0.000,-0.087,0.019,0.009,0.121,-0.056,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
51.625,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.014,-0.073,26.000,100.223,100.209,100.296,313.990,15.377,568.794,331.508,16.227,606.784,-0.040,0.005,0.006,0.056,-0.026,0.000,0.000,-0.002,0.000,0.000,0.003,-0.001,0.000,-0.087,0.019,0.009,0.121,-0.056,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
51.750,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.014,-0.073,26.000,100.223,100.209,100.296,313.990,15.377,568.794,331.508,16.227,606.784,-0.040,0.005,0.006,0.056,-0.026,0.000,0.000,-0.002,0.000,0.000,0.003,-0.001,0.000,-0.087,0.019,0.009,0.121,-0.056,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
51.875,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.014,-0.073,26.000,100.223,100.210,100.296,313.990,15.377,568.794,331.508,16.227,606.784,-0.040,0.005,0.006,0.056,-0.026,0.000,0.000,-0.002,0.000,0.000,0.003,-0.001,0.000,-0.087,0.019,0.009,0.121,-0.056,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
52.000,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.014,-0.073,26.000,100.223,100.210,100.297,313.990,15.377,568.794,331.508,16.227,606.784,-0.040,0.005,0.006,0.056,-0.026,0.000,0.000,-0.002,0.000,0.000,0.003,-0.001,0.000,-0.087,0.019,0.009,0.121,-0.056,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
52.125,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.014,-0.073,26.000,100.223,100.210,100.297,313.990,15.377,568.794,331.508,16.227,606.784,-0.040,0.005,0.006,0.056,-0.026,0.000,0.000,-0.002,0.000,0.000,0.003,-0.001,0.000,-0.087,0.019,0.009,0.121,-0.056,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
52.250,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.014,-0.073,26.000,100.223,100.210,100.297,313.990,15.377,568.794,331.508,16.227,606.784,-0.040,0.005,0.006,0.056,-0.026,0.000,0.000,-0.002,0.000,0.000,0.003,-0.001,0.000,-0.087,0.019,0.009,0.121,-0.056,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
52.375,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.014,-0.073,26.000,100.223,100.210,100.297,313.990,15.377,568.794,331.508,16.227,606.784,-0.040,0.005,0.006,0.056,-0.026,0.000,0.000,-0.002,0.000,0.000,0.003,-0.001,0.000,-0.087,0.019,0.009,0.121,-0.056,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
52.500,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.014,-0.073,26.000,100.224,100.210,100.297,313.990,15.377,568.794,331.508,16.227,606.784,-0.040,0.005,0.006,0.056,-0.026,0.000,0.000,-0.002,0.000,0.000,0.003,-0.001,0.000,-0.087,0.019,0.009,0.121,-0.056,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
52.625,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.014,-0.073,26.000,100.224,100.210,100.297,313.990,15.377,568.794,331.508,16.227,606.784,-0.040,0.005,0.006,0.056,-0.026,0.000,0.000,-0.002,0.000,0.000,0.003,-0.001,0.000,-0.088,0.019,0.009,0.121,-0.056,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
52.750,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.014,-0.073,26.000,100.224,100.210,100.297,313.990,15.377,568.794,331.508,16.227,606.784,-0.040,0.005,0.006,0.056,-0.026,0.000,0.000,-0.002,0.000,0.000,0.003,-0.001,0.000,-0.088,0.019,0.009,0.121,-0.056,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
52.875,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.014,-0.073,26.000,100.224,100.210,100.297,313.990,15.377,568.794,331.508,16.227,606.784,-0.040,0.005,0.006,0.056,-0.026,0.000,0.000,-0.002,0.000,0.000,0.003,-0.001,0.000,-0.088,0.019,0.009,0.121,-0.056,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
53.000,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.014,-0.073,26.000,100.224,100.210,100.297,313.990,15.377,568.794,331.508,16.227,606.784,-0.040,0.005,0.006,0.056,-0.026,0.000,0.000,-0.002,0.000,0.000,0.003,-0.001,0.000,-0.088,0.019,0.009,0.121,-0.056,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
53.125,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.014,-0.073,26.000,100.224,100.210,100.298,313.990,15.377,568.794,331.508,16.227,606.784,-0.040,0.005,0.006,0.056,-0.026,0.000,0.000,-0.002,0.000,0.000,0.003,-0.001,0.000,-0.088,0.019,0.009,0.121,-0.056,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
53.250,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.014,-0.073,26.000,100.224,100.210,100.298,313.990,15.377,568.794,331.508,16.227,606.784,-0.040,0.005,0.006,0.056,-0.026,0.000,0.000,-0.002,0.000,0.000,0.003,-0.001,0.000,-0.088,0.019,0.009,0.121,-0.056,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
53.375,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.014,-0.074,26.000,100.224,100.210,100.298,313.990,15.377,568.794,331.508,16.227,606.784,-0.040,0.005,0.006,0.056,-0.026,0.000,0.000,-0.002,0.000,0.000,0.003,-0.001,0.000,-0.088,0.019,0.009,0.121,-0.056,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
53.500,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.014,-0.074,26.000,100.224,100.210,100.298,313.990,15.377,568.794,331.508,16.227,606.784,-0.040,0.005,0.006,0.056,-0.026,0.000,0.000,-0.002,0.000,0.000,0.003,-0.001,0.000,-0.088,0.019,0.009,0.121,-0.056,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
53.625,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.014,-0.074,26.000,100.224,100.210,100.298,313.990,15.377,568.794,331.508,16.227,606.784,-0.040,0.005,0.006,0.056,-0.026,0.000,0.000,-0.002,0.000,0.000,0.003,-0.001,0.000,-0.088,0.019,0.009,0.121,-0.056,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
53.750,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.014,-0.074,26.000,100.224,100.210,100.298,313.990,15.377,568.794,331.508,16.227,606.784,-0.040,0.005,0.006,0.056,-0.026,0.000,0.000,-0.002,0.000,0.000,0.003,-0.001,0.000,-0.088,0.019,0.009,0.121,-0.056,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
53.875,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.014,-0.074,26.000,100.224,100.210,100.298,313.990,15.377,568.794,331.508,16.227,606.784,-0.040,0.005,0.006,0.056,-0.026,0.000,0.000,-0.002,0.000,0.000,0.003,-0.001,0.000,-0.088,0.019,0.009,0.121,-0.056,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
54.000,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.014,-0.074,26.000,100.224,100.210,100.298,313.990,15.377,568.794,331.508,16.227,606.784,-0.040,0.005,0.006,0.056,-0.026,0.000,0.000,-0.002,0.000,0.000,0.003,-0.001,0.000,-0.088,0.019,0.009,0.121,-0.056,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
54.125,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.014,-0.074,26.000,100.224,100.210,100.298,313.990,15.377,568.794,331.508,16.227,606.784,-0.040,0.005,0.006,0.056,-0.026,0.000,0.000,-0.002,0.000,0.000,0.003,-0.001,0.000,-0.088,0.019,0.009,0.121,-0.056,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
54.250,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.014,-0.074,26.000,100.224,100.210,100.298,313.990,15.377,568.794,331.508,16.227,606.784,-0.040,0.005,0.006,0.056,-0.026,0.000,0.000,-0.002,0.000,0.000,0.003,-0.001,0.000,-0.088,0.019,0.009,0.121,-0.056,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
54.375,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.014,-0.074,26.000,100.225,100.210,100.299,313.990,15.377,568.794,331.508,16.227,606.784,-0.040,0.005,0.006,0.056,-0.026,0.000,0.000,-0.002,0.000,0.000,0.003,-0.001,0.000,-0.088,0.019,0.009,0.121,-0.056,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
54.500,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.014,-0.074,26.000,100.225,100.211,100.299,313.990,15.377,568.794,331.508,16.227,606.784,-0.040,0.005,0.006,0.056,-0.026,0.000,0.000,-0.002,0.000,0.000,0.003,-0.001,0.000,-0.088,0.019,0.009,0.121,-0.056,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
54.625,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.014,-0.074,26.000,100.225,100.211,100.299,313.990,15.377,568.794,331.508,16.227,606.784,-0.040,0.005,0.006,0.056,-0.026,0.000,0.000,-0.002,0.000,0.000,0.003,-0.001,0.000,-0.088,0.019,0.009,0.121,-0.056,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
54.750,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.014,-0.074,26.000,100.225,100.211,100.299,313.990,15.377,568.794,331.508,16.227,606.784,-0.040,0.005,0.006,0.056,-0.026,0.000,0.000,-0.002,0.000,0.000,0.003,-0.001,0.000,-0.088,0.019,0.009,0.121,-0.056,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
54.875,6.000,3.728,32.359,32.397,1025.911,5.000,0.000,1013.250,0.014,-0.074,26.000,100.225,100.211,100.299,313.990,15.377,568.794,331.508,16.227,606.784,-0.040,0.005,0.006,0.056,-0.026,0.000,0.000,-0.002,0.000,0.000,0.003,-0.001,0.000,-0.088,0.019,0.009,0.121,-0.056,0.000,0.001,0.001,0.001,-0.000,0.000,1.500,0.000,NaN,NaN
